group,Location,Account Number,Account Reference,Supplier,Account Style,Data Type,Opened On,Replaced On,open,Updated On,export_months,export_qty,export_tco2e
Cleanaway waste,Unallocated Cleanaway,49200211_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2026/01/08 13:50,5,8.1,0.0
Cleanaway waste,Unallocated Cleanaway,80719024_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80913927_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2024/03/12 15:06,6,0.5,0.0
Cleanaway waste,Unallocated Cleanaway,80947257_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,82156861_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2024/03/12 15:06,6,1.7,0.0
Cleanaway waste,Unallocated Cleanaway,82206878_Plastic,,Cleanaway,Waste recycled-plastics [t],Waste Recycled - Plastic - Average Plastics [t],,,True,2024/03/12 15:06,6,21.2,0.0
Cleanaway waste,Unallocated Cleanaway,10365173_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,1364748_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Jul 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,13832796_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/07/08 16:57,3,17.9,0.0
Cleanaway waste,Unallocated Cleanaway,18767091_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/10/17 16:53,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18835768_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/02/07 17:37,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18836530_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18879239_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,29 Feb 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18896941_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/04/08 13:07,3,1.1,0.0
Cleanaway waste,Unallocated Cleanaway,18897525_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/04/08 13:07,3,4.3,0.0
Cleanaway waste,Unallocated Cleanaway,2294079_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/04/04 15:03,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2704887_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/01/08 16:30,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2841241_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/03/12 15:06,3,3.5,0.0
Cleanaway waste,Unallocated Cleanaway,32903182_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,32978264_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/04/08 13:07,6,8.8,0.0
Cleanaway waste,Unallocated Cleanaway,3368761_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Nov 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3504159_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Nov 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3652176_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/01/08 14:17,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4153086_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/05/07 10:58,1,2.1,0.0
Cleanaway waste,Unallocated Cleanaway,4321975_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4325050_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/07/07 16:51,2,2.5,0.0
Cleanaway waste,Unallocated Cleanaway,4395704_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,453718_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/02/06 15:19,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48789055_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/01/08 16:30,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48938702_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/12/11 16:02,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48949966_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Apr 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49118945_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Nov 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49121436_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49169834_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Dec 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,49199714_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/05/07 10:58,1,1.1,0.0
Cleanaway waste,Unallocated Cleanaway,49200211_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/12/11 17:24,6,7.3,0.0
Cleanaway waste,Unallocated Cleanaway,53129756_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/04/04 14:49,1,0.8,0.0
Cleanaway waste,Unallocated Cleanaway,53788279_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/06/07 13:03,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73394303_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/05/07 10:58,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73472405_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73573377_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73620310_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/10/17 16:00,1,0.9,0.0
Cleanaway waste,Unallocated Cleanaway,73724457_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/09/07 16:22,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554322_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80611802_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/04/04 14:41,2,1.5,0.0
Cleanaway waste,Unallocated Cleanaway,80663528_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Dec 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80684734_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/07/08 16:57,3,21.8,0.0
Cleanaway waste,Unallocated Cleanaway,80771786_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/05/09 17:28,1,1.3,0.0
Cleanaway waste,Unallocated Cleanaway,80806991_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80823645_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2024/03/12 15:06,5,2.8,0.0
Cleanaway waste,Unallocated Cleanaway,80940865_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80947257_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/02/07 17:37,1,2.2,0.0
Cleanaway waste,Unallocated Cleanaway,82147404_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/04/08 15:10,1,0.9,0.0
Cleanaway waste,Unallocated Cleanaway,82259432_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/03/07 21:32,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,82268151_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,82305405_Timber,,Cleanaway,Waste recycled-timber [t],Waste Recycled - Timber [t],,,True,2026/04/08 15:10,6,12.1,0.0
Cleanaway waste,Unallocated Cleanaway,116962_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,130806_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,173354_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 Mar 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2235724_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/03/12 15:06,2,3.7,0.0
Cleanaway waste,Unallocated Cleanaway,2292045_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2294082_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2296431_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/12/11 17:24,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2299405_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/04/04 14:49,5,70.6,0.0
Cleanaway waste,Unallocated Cleanaway,2325997_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2026/07/08 16:57,2,3.1,0.0
Cleanaway waste,Unallocated Cleanaway,2436921_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 May 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2952168_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2026/07/08 16:57,2,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2974316_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 Dec 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,309202_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3155934_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,29 Feb 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3199083_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2026/07/08 16:57,1,0.7,0.0
Cleanaway waste,Unallocated Cleanaway,3368761_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3504159_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 May 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,364396_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/03/12 15:06,5,14.2,0.0
Cleanaway waste,Unallocated Cleanaway,3767518_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/04/08 13:07,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840151_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2026/04/08 15:10,1,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,3840159_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/07/07 16:51,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840161_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 Oct 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840167_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/05/08 13:10,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840171_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/01/08 17:23,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840173_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/01/08 17:23,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840180_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/04/04 14:41,1,0.4,0.0
Cleanaway waste,Unallocated Cleanaway,3840184_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,30 Nov 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4062502_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4199872_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,436904_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/01/09 09:44,5,4.2,0.0
Cleanaway waste,Unallocated Cleanaway,4370688_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4428261_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/10/17 16:53,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,53129756_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/03/12 15:06,1,1.0,0.0
Cleanaway waste,Unallocated Cleanaway,60189508_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/01/08 17:23,1,1.0,0.0
Cleanaway waste,Unallocated Cleanaway,60316405_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/04/08 13:07,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,63206_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,31 Dec 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73037695_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2025/08/08 18:14,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,73573377_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2026/05/07 10:58,1,0.2,0.0
Cleanaway waste,Unallocated Cleanaway,901627_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,30 Nov 2023,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,919506_Waste Oil,,Cleanaway,Waste recycled-waste oil [t],Waste Recycled - Waste Oil [t],,,True,2024/03/12 15:06,2,4.7,0.0
Cleanaway waste,Unallocated Cleanaway,178826_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 14:41,2,6.0,0.0
Cleanaway waste,Unallocated Cleanaway,18828153_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/08/07 12:01,1,2.5,0.0
Cleanaway waste,Unallocated Cleanaway,18835427_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,31 Jul 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18837345_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18837388_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/03/12 15:06,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18880639_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 14:41,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18887506_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,30 Sep 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18890768_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/10/10 18:17,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18896599_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,2,4.0,0.0
Cleanaway waste,Unallocated Cleanaway,18896600_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897051_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897283_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,2,8.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897294_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/12/11 17:24,2,2.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897679_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,2,3.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897680_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,2,4.0,0.0
Cleanaway waste,Unallocated Cleanaway,18897702_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/04/08 13:07,2,4.0,0.0
Cleanaway waste,Unallocated Cleanaway,18898021_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/12/11 17:24,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18898065_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,18900303_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/06/06 12:05,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2112507_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/05/09 17:28,2,1.5,0.0
Cleanaway waste,Unallocated Cleanaway,2113842_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/01/08 16:30,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,219987_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,31 Jan 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2290758_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/04/08 15:10,3,48.6,0.0
Cleanaway waste,Unallocated Cleanaway,2657384_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,30 Apr 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2782816_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 14:41,1,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,27974608_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,31 May 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,2974316_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/03/12 15:06,4,3.0,0.0
Cleanaway waste,Unallocated Cleanaway,2976550_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/09/07 16:22,1,2.3,0.0
Cleanaway waste,Unallocated Cleanaway,3241181_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 15:03,2,28.6,0.0
Cleanaway waste,Unallocated Cleanaway,3830488_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,30 Apr 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840180_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/10/17 16:53,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3840184_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 14:49,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,3992261_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,31 Dec 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,436904_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4557964_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/12/11 17:24,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,4609450_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/02/06 15:19,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48938734_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/07/07 16:51,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,48938745_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/07/07 16:51,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,53935975_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/05/09 17:28,1,2.3,0.0
Cleanaway waste,Unallocated Cleanaway,73351316_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/04 14:49,2,6.9,0.0
Cleanaway waste,Unallocated Cleanaway,73351350_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/05/09 17:28,1,2.3,0.0
Cleanaway waste,Unallocated Cleanaway,73351372_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/03/12 15:06,3,9.3,0.0
Cleanaway waste,Unallocated Cleanaway,73376392_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2024/04/09 09:39,1,6.9,0.0
Cleanaway waste,Unallocated Cleanaway,73385187_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,30 Jun 2024,False,2026/04/02 17:22,0,0.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554091_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/08/07 12:01,1,2.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554156_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/08/07 12:01,1,3.0,0.0
Cleanaway waste,Unallocated Cleanaway,80554167_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2026/08/07 12:01,1,1.0,0.0
Cleanaway waste,Unallocated Cleanaway,80663528_Liquid - Grease Trap,,Cleanaway,Waste-Grease Traps [t],Waste - Grease Traps [t],,,True,2025/02/07 17:37,1,5.0,0.0
Cleanaway waste,Unallocated Cleanaway,2296470_Solvents,,Cleanaway,Waste-hazardous liquid sent to hazardous waste facility [t],Waste - Hazardous (Liquid) [t],,30 Nov 2024,False,2026/04/02 17:22,0,0.0,0.0
